37	und	KON
38	reinige	VVFIN
39	das	ART
40	Herz	NN
41	von	APPR
42	aller	PIAT
43	Missetat	NN
44	/	$(
45	opfer	NN
46	süßen	ADJA
47	Geruch	NN
48	/	$(
49	und	KON
50	Semmel	NN
51	/	$(
52	und	KON
53	gedenk	VVIMP
54	Opfer	NN
55	/	$(
56	und	KON
57	gib	VVIMP
58	ein	ART
59	fettes	ADJD
60	Opfer	NN
61	/	$(
62	als	KOKOM
63	müssest	VVFIN
64	du	PPER
65	davon	PAV
66	/	$(
67	Darnach	PAV
68	lass	VVFIN
69	den	ART
70	Arzt	NN
71	zu	PTKZU
72	dir	PPER
73	/	$(
74	denn	KON
75	der	ART
76	Herr	NN
77	hat	VAFIN
78	ihn	PPER
79	geschaffen	VVPP
80	/	$(
81	und	KON
82	lass	ART
83	ihn	PPER
84	nicht	PTKNEG
85	von	APPR
86	dir	PPER
87	/	$(
88	weil	KOUS
89	du	PTKZU
90	seiner	VAINF
91	doch	ADV
92	bedarfst	ADJD
93	.	$.
1	es	PPER
2	kann	VMFIN
3	die	ART
4	Stunde	VVFIN
5	kommen	VVFIN
6	/	$(
7	dass	ART
8	dem	ART
9	Kranken	NN
10	allein	ADV
11	durch	APPR
12	ihn	PPER
13	geholfen	VVPP
14	werde	VAFIN
15	/	$(
16	wenn	KOUS
17	sie	PPER
18	den	ART
19	Herrn	NN
20	bitten	VVINF
21	/	$(
22	dass	ART
23	mit	APPR
24	ihm	PPER
25	besser	ADJD
26	werde	VAFIN
27	/	$(
28	und	KON
29	Gesundheit	NN
30	kriege	VVFIN
31	länger	ADJD
32	zu	PTKZU
33	leben	VVFIN
34	.	$.
1	wer	PWS
2	für	APPR
3	seinem	PPOSAT
4	Schöpfer	NN
5	sündigt	VVFIN
6	/	$(
7	der	ART
8	muss	VMFIN
9	dem	ART
10	Arzt	NN
11	in	APPR
12	die	ART
13	Hände	NN
14	kommen	VVFIN
15	.	$.
1	aus	APPR
2	diesen	PDAT
3	Worten	NN
4	kann	VMFIN
5	man	PIS
6	klärlich	ADV
7	merken	VVINF
8	/	$(
9	wie	KOKOM
10	sich	PRF
11	ein	ART
12	Kranker	ADJA
13	halten	VVINF
14	soll	VMFIN
15	.	$.
1	zum	APPRART
2	Ersten	ADJA
3	soll	VMFIN
4	er	PPER
5	fromm	ADJD
6	werden	VAINF
7	/	$(
8	so	ADV
9	er	PPER
10	im	APPRART
11	rechtschaffenem	NE
12	Glauben	VVFIN
13	Gott	NN
14	anruft	VVFIN
15	/	$(
16	und	KON
17	im	APPRART
18	rechten	ADJA
19	Wege	NN
20	nach	APPR
21	Gottes	NN
22	Willen	NN
23	leben	VVFIN
24	will	VMFIN
25	/	$(
26	und	KON
27	ihm	PPER
28	mit	APPR
29	reinem	ADJA
30	Herzen	NN
31	dienen	VVINF
32	/	$(
33	und	KON
34	dankbar	ADJD
35	sein	VAINF
36	.	$.
1	zum	APPRART
2	Anderen	ADJA
3	lass	VVFIN
4	für	APPR
5	dich	PPER
6	bitten	VVINF
7	in	APPR
8	der	ART
9	Gemeinde	ADJA
10	Gottes	NN
11	.	$.
1	dann	ADV
2	bei	APPR
3	den	ART
4	Christen	NN
5	ist	VAFIN
6	Opfern	NN
7	nichts	PIS
8	anderes	ADV
9	/	$(
10	dann	ADV
11	Beten	VVINF
12	/	$(
13	und	KON
14	Gott	NN
15	für	APPR
16	seine	PPOSAT
17	Wohltat	VVFIN
18	danken	VVINF
19	.	$.
1	zum	APPRART
2	Letzten	ADJA
3	soll	VMFIN
4	er	PPER
5	zum	APPRART
6	Arzt	NN
7	Zuflucht	NN
8	haben	VAFIN
9	/	$(
10	und	KON
11	ihn	PPER
12	nicht	PTKNEG
13	vorachten	VVINF
14	/	$(
15	dieweil	KOUS
16	ihn	APPR
17	Gott	NN
18	geschaffen	VVPP
19	hat	VAFIN
20	.	$.
1	darum	PAV
2	sagt	VVFIN
3	der	ART
4	Jesus	NE
5	Syrach	NE
6	kurz	ADJD
7	zuvor	ADV
8	/	$(
9	der	ART
10	Herr	NN
11	lässt	VVIMP
12	die	ART
13	Arznei	NE
14	aus	APPR
15	der	ART
16	Erde	NN
17	wachsen	VVINF
18	/	$(
19	und	KON
20	ein	ART
21	Vornünftiger	NE
22	verachtet	NN
23	sie	PPER
24	nicht	PTKNEG
25	.	$.
1	ward	VAFIN
2	doch	ADV
3	das	ART
4	bittere	ADJD
5	Wasser	NN
6	süß	ADJA
7	/	$(
8	durch	APPR
9	ein	ART
10	Holz	NN
11	/	$(
12	auf	APPR
13	dass	ART
14	man	PIS
15	seine	PPOSAT
16	Kraft	NN
17	erkennen	VVINF
18	solle	VMFIN
19	.	$.
1	und	KON
2	er	PPER
3	hat	VAFIN
4	solche	PIAT
5	Kunst	NN
6	den	ART
7	Menschen	NN
8	gegeben	VVPP
9	/	$(
10	dass	ART
11	er	PPER
12	gepriesen	VVPP
13	werde	VAFIN
14	in	APPR
15	seinen	PPOSAT
16	Wundertaten	NN
17	/	$(
18	et cetera	ADV
1	und	KON
2	also	ADV
3	tat	VVFIN
4	auch	ADV
5	der	ART
6	König	NN
7	Hiskia	NE
8	/	$(
9	welcher	VVIMP
10	sehr	NE
11	krank	ADJD
12	war	VAFIN
13	/	$(
14	und	KON
15	der	ART
16	Prophet	NN
17	Jesaia	NE
18	zu	PTKZU
19	ihm	APPRART
20	kam	VVFIN
21	/	$(
22	und	KON
23	sprach	VVFIN
24	zu	PTKZU
25	ihm	PPER
26	.	$.
1	so	ADV
2	spricht	VVFIN
3	der	ART
4	Herr	NN
5	/	$(
6	bestelle	VVFIN
7	dein	PPOSAT
8	Haus	NN
9	/	$(
10	denn	KON
11	du	PTKZU
12	wirst	VAFIN
13	sterben	VVINF
14	/	$(
15	und	KON
16	nicht	PTKNEG
17	lebendig	ADJD
18	bleiben	VVINF
19	.	$.
1	da	ADV
2	wendet	PWS
3	Hiskia	NE
4	sein	VAINF
5	Angesicht	NN
6	zur	APPRART
7	Wand	VVFIN
8	/	$(
9	und	KON
10	betet	VVFIN
11	zum	APPRART
12	Herrn	NN
13	/	$(
14	und	KON
15	sprach	VVFIN
16	.	$.
1	gedenk	NE
2	doch	ADV
3	Herr	NN
4	/	$(
5	wie	KOKOM
6	ich	PPER
7	vor	APPR
8	dir	ART
9	gewandelt	VVPP
10	hab	VAFIN
11	in	APPR
12	der	ART
13	Wahrheit	NN
14	/	$(
15	mit	APPR
16	vollkommenem	ADJA
17	Herzen	NN
18	/	$(
19	und	KON
20	habe	VAFIN
21	getan	VVPP
22	was	PWS
23	dir	PPER
24	gefallen	VVPP
25	hat	VAFIN
26	/	$(
27	und	KON
28	Hiskia	NE
29	weint	VVFIN
30	sehr	NE
31	.	$.
1	da	ADV
2	sprach	VVFIN
3	Gott	NN
4	der	ART
5	Herr	NN
6	zu	PTKZU
7	Jesaia	NE
8	/	$(
9	gehe	NE
10	hin	PTKVZ
11	und	KON
12	sage	VVFIN
13	Hiskia	NE
14	/	$(
15	so	ADV
16	spricht	VVFIN
17	der	ART
18	Herr	NN
19	der	ART
20	Gott	NN
21	deines	PPOSAT
22	Vaters	NN
23	David	NE
24	.	$.
1	ich	PPER
2	habe	VAFIN
3	dein	PPOSAT
4	Gebet	NN
5	gehört	VVFIN
6	/	$(
7	und	KON
8	deinen	PPOSAT
9	Tränen	NN
10	gesehen	VVPP
11	.	$.
1	sieh	PRF
2	ich	PPER
3	will	VMFIN
4	deinen	PPOSAT
5	Tagen	NN
6	noch	ADV
7	fünfzehn	CARD
8	Jahr	NN
9	zulegen	VVINF
10	/	$(
11	und	KON
12	will	VMFIN
13	dich	PPER
14	samt	APPR
15	dieser	PDAT
16	stat	APPR
17	erretten	VVINF
18	von	APPR
19	der	ART
20	Hand	NN
21	des	ART
22	Königs	NN
23	zu	PTKZU
24	Assyrien	NE
25	/	$(
26	denn	KON
27	ich	PPER
28	will	VMFIN
29	diese	PDAT
30	Stadt	APPR
31	wohl	ADV
32	verteidigen	NE
33	.	$.
1	bald	ADV
2	darnach	PAV
3	hat	VAFIN
4	der	ART
5	Prophet	NN
6	befohlen	VVPP
7	man	PIS
8	soll	VMFIN
9	ihm	PPER
10	ein	ART
11	Pflaster	NN
12	von	APPR
13	Feigen	ADJA
14	gemacht	VVPP
15	auf	APPR
16	das	ART
17	Geschwer	NE
18	legen	VVINF
19	/	$(
20	dardurch	PAV
21	er	PPER
22	auch	ADV
23	gesund	ADJD
24	ist	VAFIN
25	worden	VAPP
26	.	$.
1	auf	APPR
2	diese	PDAT
3	Art	NN
4	werden	VAINF
5	in	APPR
6	dieser	PDAT
7	fährlichen	ADJA
8	Zeit	NN
9	sich	PRF
10	alle	PIAT
11	Christen	NN
12	schicken	VVINF
13	/	$(
14	und	KON
15	zubereiten	VVINF
16	/	$(
17	dann	ADV
18	es	PPER
19	auch	ADV
20	die	ART
21	große	ADJA
22	Not	NN
23	erfordert	VVFIN
24	/	$(
25	und	KON
26	Gott	NN
27	will	VMFIN
28	barmherzig	ADJD
29	sein	VAINF
30	/	$(
31	denen	PRELS
32	die	ART
33	ihn	PPER
34	anrufen	VVINF
35	/	$(
36	mit	APPR
37	rechtschaffenem	ADJA
38	Glauben	VVFIN
39	dann	ADV
40	er	PPER
41	hat	VAFIN
42	es	PPER
43	zugesagt	VVPP
44	/	$(
45	dass	ART
46	er	PPER
47	uns	PPER
48	von	APPR
49	dem	ART
50	Übel	ADV
51	erretten	VVINF
52	will	VMFIN
53	.	$.
1	was	PWS
2	aber	ADV
3	die	ART
4	Arznei	NE
5	betrifft	VVFIN
6	/	$(
7	will	VMFIN
8	ich	PPER
9	kürzlich	ADV
10	anzeigen	VVINF
11	so	ADV
12	weit	ADJD
13	als	KOKOM
14	die	ART
15	Not	NN
16	erfordert	VVFIN
17	.	$.
1	zum	APPRART
2	Ersten	ADJA
3	soll	VMFIN
4	ein	ART
5	jeder	PIAT
6	merken	VVINF
7	die	ART
8	Zeichen	NN
9	/	$(
10	dabei	PAV
11	man	PIS
12	erkennen	VVINF
13	möchte	VMFIN
14	/	$(
15	ob	KOUS
16	einen	ART
17	die	ART
18	Gift	NN
19	begriffen	VVPP
20	habe	VAFIN
21	/	$(
22	oder	KON
23	nicht	PTKNEG
24	.	$.
1	wann	PWAV
2	einer	ART
3	plötzlich	ADJD
4	las	VVFIN
5	und	KON
6	matt	PTKVZ
7	würde	VAFIN
8	in	APPR
9	allen	PIAT
10	seinen	PPOSAT
11	Gliedern	NN
12	/	$(
13	und	KON
14	sich	PRF
15	heftig	ADJD
16	renkt	VVFIN
17	/	$(
18	item	ADV
19	wo	PWAV
20	ein	ART
21	Schauer	VVIMP
22	einen	ART
23	bald	ADV
24	ankäme	VVFIN
25	/	$(
26	oder	KON
27	eine	ART
28	plötzliche	ADJD
29	Hitze	NN
30	/	$(
31	oder	KON
32	so	ADV
33	er	PPER
34	sich	PRF
35	undäut	NE
36	über	APPR
37	die	ART
38	Gewohnheit	NN
39	/	$(
40	oder	KON
41	so	ADV
42	ihn	PPER
43	ein	ART
44	gewaltiger	ADJA
45	Schlaf	ADJD
46	überfällt	VVFIN
47	/	$(
48	oder	KON
49	eine	ART
50	große	ADJA
51	Traurigkeit	NN
52	ihn	APPR
53	ängstigt	VVFIN
54	/	$(
55	und	KON
56	der	ART
57	Harn	NN
58	welcher	PWAT
59	doch	ADV
60	zu	PTKZU
61	dieser	PDAT
62	Zeit	NN
63	wenig	PIS
64	Gewisses	ADJA
65	anzeigt	VVFIN
66	/	$(
67	ist	VAFIN
68	gemeiniglich	ADV
69	gelblich	ADJD
70	und	KON
71	trüb	ADJD
72	.	$.
1	item	NN
2	so	ADV
3	einem	ART
4	braune	ADJA
5	Flecken	NN
6	ausführen	VVINF
7	/	$(
8	und	KON
9	sonderlich	ADJD
10	/	$(
11	wann	PWAV
12	Beulen	VVINF
13	und	KON
14	Blattern	NN
15	aufgefaren	VVPP
16	wären	VAFIN
17	/	$(
18	oder	KON
19	zum	APPRART
20	Wenigsten	PIAT
21	ein	ART
22	Gliedmaß	NE
23	mehr	ADV
24	beschwert	VVFIN
25	würde	VAFIN
26	/	$(
27	dann	ADV
28	die	ART
29	anderen	ADJA
30	.	$.
1	item	NN
2	wann	PWAV
3	der	ART
4	Leib	NN
5	inwendig	ADJD
6	heiß	ADJD
7	ist	VAFIN
8	/	$(
9	und	KON
10	auswendig	ADJD
11	kalt	ADJD
12	.	$.
1	item	NN
2	so	ADV
3	ihm	PPER
4	der	ART
5	Kopf	NN
6	schwer	ADJD
7	würde	VAFIN
8	plötzlich	ADJD
9	/	$(
10	so	ADV
11	ihm	PPER
12	die	ART
13	Lust	NN
14	zum	APPRART
15	Essen	VVINF
16	vergangen	VVPP
17	wäre	PWS
18	/	$(
19	so	ADV
20	ihn	PPER
21	heftiger	ADJA
22	Durst	NN
23	bald	ADV
24	plagt	VVFIN
25	/	$(
26	so	ADV
27	ihm	PPER
28	der	ART
29	Puls	NE
30	klein	ADJD
31	/	$(
32	öfter	ADV
33	und	KON
34	tief	ADJD
35	ist	VAFIN
36	/	$(
37	vor	APPR
38	allem	PIS
39	soll	VMFIN
40	man	PIS
41	Achtung	NE
42	haben	VAFIN
43	/	$(
44	so	ADV
45	ein	ART
46	Wehtag	NE
47	wäre	VAFIN
48	an	APPR
49	dem	ART
50	Hals	NN
51	/	$(
52	oder	KON
53	bei	APPR
54	den	ART
55	Armen	ADJA
56	/	$(
57	oder	KON
58	bei	APPR
59	dem	ART
60	Schoß	NN
61	und	KON
62	Beinen	VVINF
63	.	$.
1	so	ADV
2	nun	ADV
3	solche	PIAT
4	Zeichen	NN
5	zum	APPRART
6	Teil	NN
7	erscheinen	VVINF
8	/	$(
9	soll	VMFIN
10	man	PIS
11	nicht	PTKNEG
12	zweifeln	VVFIN
13	/	$(
14	das	ART
15	ihn	PPER
16	die	ART
17	Gift	NN
18	schon	ADV
19	begriffen	VVPP
20	hat	VAFIN
21	.	$.
1	darzu	PAV
2	muss	VMFIN
3	man	PIS
4	bald	ADV
5	zur	APPRART
6	Ader	VVIMP
7	lassen	VVINF
8	/	$(
9	und	KON
10	in	APPR
11	Demselbigen	PDAT
12	nicht	PTKNEG
13	irren	ADJA
14	/	$(
15	welches	PRELS
16	nicht	PTKNEG
17	ohne	APPR
18	merklichen	ADJA
19	Schaden	VVINF
20	abgehen	VVINF
21	würde	VAFIN
22	.	$.
1	derhalben	PAV
2	sollen	VMFIN
3	die	ART
4	Barbiere	NE
5	aufmerken	VVINF
6	und	KON
7	nicht	PTKNEG
8	törlich	ADJD
9	eine	ART
10	itzliche	NE
11	Ader	VVINF
12	schlagen	VVFIN
13	.	$.
1	es	PPER
2	ist	VAFIN
3	wohl	ADV
4	zu	PTKZU
5	merken	VVINF
6	dass	ART
7	die	ART
8	Gift	NN
9	sonderlich	ADJD
10	drei	CARD
11	Gliedmaßen	NE
12	begreife	VVFIN
13	/	$(
14	als	KOKOM
15	das	ART
16	Gehirn	NN
17	/	$(
18	das	ART
19	Herz	NN
20	/	$(
21	und	KON
22	die	ART
23	Leber	VVFIN
24	/	$(
25	doch	ADV
26	muss	VMFIN
27	allezeit	ADV
28	das	ART
29	Herz	NN
30	mit	APPR
31	Not	NN
32	leiden	VVINF
33	/	$(
34	dann	ADV
35	die	ART
36	Gift	NN
37	dringt	VVFIN
38	mächtig	ADJD
39	nach	APPR
40	dem	ART
41	Herzen	NN
42	/	$(
43	derhalben	PAV
44	schlagen	NE
45	die	ART
46	Blattern	ADJA
47	und	KON
48	Beulen	VVINF
49	gemeiniglich	ADV
50	aus	APPR
51	/	$(
52	so	ADV
53	es	PPER
54	im	APPRART
55	Gehirn	NN
56	ist	VAFIN
57	/	$(
58	um	APPR
59	den	ART
60	Kopf	NN
61	und	KON
62	Hals	NN
63	/	$(
64	so	ADV
65	die	ART
66	Gift	NN
67	im	APPRART
68	Herzen	NN
69	ist	VAFIN
70	/	$(
71	so	ADV
72	erscheinen	VVINF
73	sie	PPER
74	an	APPR
75	dem	ART
76	Arm	ADJD
77	/	$(
78	und	KON
79	sonderlich	ADJD
80	unter	APPR
81	dem	ART
82	Achsel	NE
83	/	$(
84	so	ADV
85	die	ART
86	in	APPR
87	der	ART
88	Leber	VVFIN
89	ist	VAFIN
90	/	$(
91	so	ADV
92	sieht	NN
93	man	PIS
94	die	ART
95	Apostemata	NE
96	bei	APPR
97	dem	ART
98	Gemächt	VVPP
99	/	$(
100	und	KON
101	Beinen	VVINF
102	/	$(
103	und	KON
104	ja	ADV
105	die	ART
106	Geschwüre	NE
107	heftiger	ADJA
108	und	KON
109	weiter	ADV
110	von	APPR
111	den	ART
112	drei	CARD
113	vornehmlichen	ADJA
114	Gliedmaßen	NE
115	getrieben	VVPP
116	werden	VAINF
117	/	$(
118	ja	ADV
119	die	ART
120	Kraft	NN
121	derselbigen	PDAT
122	noch	ADV
123	stärker	ADJD
124	ist	VAFIN
125	/	$(
126	und	KON
127	ist	VAFIN
128	ein	ART
129	gutes	ADJD
130	Zeichen	NN
131	dass	ART
132	die	ART
133	Natur	NN
134	noch	ADV
135	kräftig	ADJD
136	ist	VAFIN
137	.	$.
1	wiederum	ADV
2	ist	VAFIN
3	sie	PPER
4	schwach	ADJD
5	/	$(
6	so	ADV
7	sie	PPER
8	nicht	PTKNEG
9	gewaltig	ADJD
10	austreibt	VVFIN
11	/	$(
12	sondern	KON
13	allein	ADV
14	denselbigen	PDAT
15	/	$(
16	oder	KON
17	den	ART
18	nächsten	ADJA
19	Ort	NN
20	beschwert	VVINF
21	.	$.
1	so	ADV
2	muss	VMFIN
3	nun	ADV
4	ein	ART
5	Barbier	NE
6	alle	PIAT
7	Zeit	NN
8	auf	APPR
9	der	ART
10	Seite	NN
11	die	ART
12	Adern	VVINF
13	schlagen	VVFIN
14	/	$(
15	in	APPR
16	welcher	PWAT
17	das	ART
18	Geschwür	NN
19	/	$(
20	oder	KON
21	die	ART
22	Beschwernis	NN
23	ist	VAFIN
24	.	$.
1	so	ADV
2	dieselbigen	PDAT
3	sind	VAFIN
4	an	APPR
5	dem	ART
6	Hals	NN
7	oder	KON
8	am	APPRART
9	Haupt	NN
10	/	$(
11	soll	VMFIN
12	man	PIS
13	die	ART
14	Hauptadern	NN
15	lassen	VVINF
16	schlagen	NE
17	auf	APPR
18	derselbigen	ADJA
19	Seite	NN
20	/	$(
21	und	KON
22	ziemlich	ADV
23	wohl	ADV
24	lassen	VVINF
25	laufen	VVFIN
26	/	$(
27	so	ADV
28	sie	PPER
29	an	APPR
30	dem	ART
31	Arm	ADJD
32	oder	KON
33	hart	ADJD
34	dabei	PAV
35	erscheinen	VVINF
36	/	$(
37	soll	VMFIN
38	die	ART
39	Basilica	NE
40	geschlagen	VVPP
41	werden	VAINF
42	/	$(
43	auch	ADV
44	auf	APPR
45	derselbigen	ART
46	Seite	NN
47	/	$(
48	und	KON
49	so	ADV
50	man	PIS
51	die	ART
52	nicht	PTKNEG
53	finden	VVINF
54	könnte	VVFIN
55	/	$(
56	so	ADV
57	nehme	ART
58	man	PIS
59	daselbst	NE
60	die	ART
61	Median	ADJD
62	.	$.
1	so	ADV
2	die	ART
3	Apostemata	NE
4	sein	VAINF
5	bei	APPR
6	dem	ART
7	Schoß	NN
8	/	$(
9	soll	VMFIN
10	die	ART
11	Ader	VVIMP
12	welche	PWAT
13	man	PIS
14	nennt	VVFIN
15	die	ART
16	Frauenader	NN
17	/	$(
18	geschlagen	VVPP
19	werden	VAINF
20	.	$.
1	dasselbige	PDS
2	wird	VAFIN
3	man	PIS
4	halten	VVINF
5	/	$(
6	so	ADV
7	allein	ADV
8	eine	ART
9	Beschwernis	NN
10	in	APPR
11	dem	ART
12	vor	APPR
13	angezeigten	ADJA
14	Gliedmaß	NE
15	gefühlt	VVPP
16	würde	VAFIN
17	.	$.
1	so	ADV
2	etwas	PIS
3	an	APPR
4	der	ART
5	Hüfte	NN
6	aufgefahren	VVPP
7	wäre	VAFIN
8	/	$(
9	soll	VMFIN
10	man	PIS
11	schlagen	NE
12	die	ART
13	Sciatica	NE
14	/	$(
15	oder	KON
16	welche	PWAT
17	leitet	VVFIN
18	zwischen	APPR
19	den	ART
20	kleinsten	ADJA
21	Zehen	CARD
22	/	$(
23	und	KON
24	ihren	PPOSAT
25	nächsten	VVINF
26	.	$.
1	so	ADV
2	aber	ADV
3	der	ART
4	Mensch	NN
5	durch	APPR
6	Ursachen	NN
7	nicht	PTKNEG
8	könnte	VVFIN
9	die	ART
10	Ader	VVIMP
11	lassen	VVINF
12	schlagen	VVFIN
13	/	$(
14	so	ADV
15	lass	VVFIN
16	er	PPER
17	auf	APPR
18	den	ART
19	Orten	VVINF
20	die	ART
21	Köpfe	NN
22	hinsetzen	PTKVZ
23	/	$(
24	und	KON
25	lasse	VVFIN
26	sie	PPER
27	wohl	ADV
28	hauen	VVINF
29	/	$(
30	und	KON
31	das	ART
32	Blut	NN
33	daraus	PAV
34	laufen	VVFIN
35	.	$.
1	zum	APPRART
2	Anderen	ADJA
3	nach	APPR
4	dem	ART
5	Aderschlagen	VVIMP
6	/	$(
7	soll	VMFIN
8	man	PIS
9	den	ART
10	Kranken	NN
11	zu	PTKZU
12	dem	ART
13	Schweiß	NN
14	bringen	VVINF
15	/	$(
16	und	KON
17	die	ART
18	Gift	NN
19	austreiben	VVINF
20	/	$(
21	mit	APPR
22	etlichen	ADJA
23	Arzneien	NN
24	/	$(
25	der	ART
26	sonst	ADV
27	viel	ADV
28	gezählt	NN
29	möchten	VMFIN
30	werden	VAINF
31	.	$.
1	aber	KON
2	ich	PPER
3	halte	VVFIN
4	das	ART
5	Latwerge	NN
6	von	APPR
7	dem	ART
8	Ei	NE
9	welches	PRELS
10	in	APPR
11	diesem	PDAT
12	Fall	NN
13	der	ART
14	Reiser	NN
15	Maximilianus	NE
16	fleißiglich	ADJD
17	gebraucht	VVPP
18	hat	VAFIN
19	/	$(
20	dasselbige	PDS
21	ist	VAFIN
22	leicht	ADJD
23	zu	PTKZU
24	machen	VVINF
25	/	$(
26	und	KON
27	hat	VAFIN
28	rechtschaffene	ADJA
29	Arznei	NN
30	/	$(
31	welche	PWAT
32	in	APPR
33	dieser	PDAT
34	Sache	NN
35	viel	ADV
36	tun	VVINF
37	/	$(
38	ohne	APPR
39	was	PWS
40	die	ART
41	Erfahrung	NN
42	in	APPR
43	dem	ART
44	getan	VVPP
45	hat	VAFIN
46	.	$.
1	davon	ADV
2	soll	VMFIN
3	man	PIS
4	geben	VVINF
5	die	ART
6	eines	ART
7	ziemlichen	ADJA
8	Alters	ADV
9	sein	VAINF
10	bei	APPR
11	einem	ART
12	Quint	NE
13	mit	APPR
14	Endivien-	NN
15	oder	KON
16	Skabiosenwasser	NE
17	trinken	VVFIN
18	/	$(
19	derselbige	ART
20	Trank	VVFIN
21	ist	VAFIN
22	auch	ADV
23	gut	ADJD
24	/	$(
25	so	ADV
26	man	PIS
27	sich	PRF
28	bewahren	VVINF
29	wollte	VMFIN
30	vor	APPR
31	der	ART
32	Pestilenz	NN
33	/	$(
34	wie	KOKOM
35	zuvor	ADV
36	angezeigt	VVPP
37	ist	VAFIN
38	worden	VAPP
39	.	$.
1	die	ART
2	aber	ADV
3	noch	ADV
4	sehr	NE
5	jung	ADJD
6	sein	VAINF
7	/	$(
8	sollen	VMFIN
9	allein	ADV
10	zwei	CARD
11	Skrupel	NN
12	nehmen	VVINF
13	/	$(
14	mit	APPR
15	den	ART
16	vorigen	ADJA
17	Wassern	VVINF
18	.	$.
1	item	FM.la
2	das	FM.la
3	ist	FM.la
4	auch	FM.la
5	dienstlich	FM.la
6	darzu	FM.la
7	/	$(
8	welches	FM.la
9	muss	FM.la
10	in	FM.la
11	der	FM.la
12	Apotheke	FM.la
13	fertig	FM.la
14	gemacht	FM.la
15	werden	VVINF
16	.	$.
17	R.	FM.la
18	diacroci	FM.la
19	scriptula	FM.la
20	duo	FM.la
21	,	$,
22	theriacæ	FM.la
23	optimæ	FM.la
24	scriptulum	FM.la
25	1.	FM.la
26	in	FM.la
27	aqua	FM.la
28	acetose	FM.la
29	dissojuantur	FM.la
30	,	$,
31	&	$(
32	fiat	FM.la
33	potio	FM.la
34	.	$.
1	darzu	PAV
2	ist	VAFIN
3	auch	ADV
4	gut	ADJD
5	die	ART
6	Latwerge	NN
7	/	$(
8	welche	PWAT
9	genannt	VVPP
10	wird	VAFIN
11	in	APPR
12	den	ART
13	Apotheken	NN
14	de	NE
15	nucibus	NE
16	,	$,
17	und	KON
18	dieselbige[12]	ART
19	mag	VMFIN
20	man	PIS
21	im	APPRART
22	Pulver	VVIMP
23	gebrauchen	VVINF
24	mit	APPR
25	einem	ART
26	starken	ADJA
27	Wein	NN
28	/	$(
29	doch	ADV
30	laulich	ADJD
31	warm	ADJD
32	.	$.
1	es	FM.la
2	ist	FM.la
3	auch	FM.la
4	ein	FM.la
5	Pulver	FM.la
6	in	FM.la
7	dieser	FM.la
8	Sache	FM.la
9	sehr	FM.la
10	dienstlich	FM.la
11	/	$(
12	welches	FM.la
13	ein	FM.la
14	jeder	FM.la
15	ihm	FM.la
16	mag	FM.la
17	lassen	FM.la
18	bereiten	FM.la
19	in	FM.la
20	der	FM.la
