98	Lehre	VVFIN
99	gedächtiglichen	NE
100	merkt	VVFIN
101	und	KON
102	behaltet	VVFIN
103	gnädiger	ADJA
104	Herr	NN
105	wärt	ADJD
106	ihr	PPOSAT
107	keines	PIAT
108	anderen	ADJA
109	Arztes	NE
110	in	APPR
111	dieser	PDAT
112	Krankheit	NE
113	bedürfend	VVPP
114	.	$.
1	sonder	KON
2	mit	APPR
3	Hilfe	VVIMP
4	Gottes	NN
5	des	ART
6	Allmächtigen	ADJA
7	euer	PPOSAT
8	eigener	VVFIN
9	Arzt	NN
10	.	$.
11	Bewahrer	NN
12	.	$.
13	Regierer	VVFIN
14	und	KON
15	Enthalter	NN
16	sein	VAINF
17	.	$.
1	zum	APPRART
2	Ersten	ADJA
3	zu	PTKZU
4	Auflösung	NN
5	etlicher	ADJA
6	Fragen	VVIMP
7	und	KON
8	zweifelhaftiger	ADJA
9	Bekümmernis	NN
10	.	$.
1	¶	$(
2	ist	VAFIN
3	zu	PTKZU
4	merken	VVIMP
5	dass	ART
6	der	ART
7	Himmel	NN
8	.	$.
1	die	ART
2	Planeten	NN
3	und	KON
4	die	ART
5	anderen	NN
6	Gestirne	NN
7	durch	APPR
8	ihren	NE
9	Lauf	NN
10	.	$.
11	Schein	NN
12	und	KON
13	Einfluss	NN
14	diesen	PDAT
15	untersten	ADJA
16	unvernünftigen	NE
17	Kreaturen	NE
18	ihre	PPOSAT
19	Wesen	NN
20	.	$.
21	natur	NN
22	.	$.
23	Wachsung	NN
24	.	$.
25	Verderbung	NE
26	und	KON
27	Abnehmung	NE
28	geben	VVFIN
29	deshalben	ADV
30	sie	PPER
31	Ursache	NE
32	geben	VVFIN
33	dass	ART
34	die	ART
35	Luft	NN
36	verstört	NE
37	wird	VAFIN
38	und	KON
39	vergiftet	NE
40	.	$.
1	daraus	PAV
2	Pestilenz	NN
3	folgt	VVFIN
4	natürlichen	ADJA
5	.	$.
1	sintemal	KOUS
2	durch	APPR
3	den	NE
4	Einfluss	NN
5	des	ART
6	Himmels	NN
7	gestreckt	VVPP
8	und	KON
9	gerichtet	NN
10	er	PPER
11	ein	ART
12	Mensch	NN
13	anblickt	VVFIN
14	und	KON
15	gerührt	NE
16	wird	VAFIN
17	dann	ADV
18	das	KOUS
19	andere	ADJD
20	.	$.
1	und	KON
2	mehr	ADV
3	ein	ART
4	Land	NE
5	und	KON
6	Stadt	NE
7	dann	ADV
8	die	ART
9	anderen	ADJD
10	.	$.
1	wie	KOKOM
2	wohl	ADV
3	sie	PPER
4	oft	ADV
5	einer	ART
6	Natur	NN
7	oder	NN
8	Komplexion	NE
9	sind	VAFIN
10	hierum	PAV
11	wird	VAFIN
12	ein	ART
13	Mensch	NE
14	eh	ADV
15	und	KON
16	mehr	ADV
17	vergiftet	NE
18	und	KON
19	berührt	VVFIN
20	mit	APPR
21	der	ART
22	Pestilenz	NE
23	.	$.
24	wann	PWAV
25	der	ART
26	andere	NE
27	auch	ADV
28	regiert	NE
29	der	ART
30	Pestilenz	NN
31	in	APPR
32	einem	ART
33	Land	NN
34	mehr	ADV
35	dann	ADV
36	in	APPR
37	dem	NE
38	anderen	VVINF
39	.	$.
40	des	ART
41	ich	PPER
42	oft	ADV
43	Anzeigung	NE
44	an	APPR
45	Bäumen	VVFIN
46	gesehen	VVPP
47	habe	VAFIN
48	.	$.
49	so	ADV
50	dass	ART
51	oft	ADV
52	ein	ART
53	Nebel	NN
54	oder	KON
55	schädlich	ADJD
56	Luft	NN
57	einen	ART
58	Baum	NE
59	versehrt	VVFIN
60	und	KON
61	vergiftet	NE
62	hat	VAFIN
63	gleich	ADV
64	als	KOKOM
65	die	ART
66	Blätter	NE
67	verbrannt	NE
68	wären	VAFIN
69	und	KON
70	doch	ADV
71	den	NE
72	anderen	ADJA
73	Bäumen	VVFIN
74	derselben	PDAT
75	Natur	NN
76	und	KON
77	Geschlecht	NN
78	ganz	NN
79	unversehrt	ADJD
80	und	KON
81	unverbrannt	NE
82	gelassen	VVPP
83	aus	APPR
84	dem	NE
85	folgt	VVFIN
86	dass	ART
87	die	ART
88	Menschen	NN
89	eh	ADV
90	anstößt	VVFIN
91	die	ART
92	Pestilenz	NN
93	die	ART
94	gerechter	ADJD
95	durch	APPR
96	den	ART
97	Einfluss	NN
98	etliches	PIAT
99	Gestirns	NN
100	angeblickt	NE
101	werden	VAFIN
102	und	KON
103	mehr	ADV
104	die	ART
105	Menschen	VVFIN
106	welcher	PWAT
107	Komplexion	NE
108	der	ART
109	vergiftigen	NE
110	Luft	NN
111	Komplexion	NE
112	näher	ADJD
113	oder	KON
114	gleicher	ADJA
115	ist	VAFIN
116	auch	ADV
117	nicht	PTKNEG
118	allein	ADV
119	der	ART
120	vergifteten	NE
121	Luft	NN
122	halben	ADJA
123	geschieht	VVFIN
124	Pestilenz	NE
125	.	$.
126	sonder	APPR
127	aus	APPR
128	Überflüssigkeit	NN
129	unreiner	ADJA
130	Feuchtigkeit	NN
131	in	NE
132	dem	NE
133	Menschen	NN
134	nach	APPR
135	Sagen	VVFIN
136	des	ART
137	großen	ADJA
138	Arztes	NN
139	Gallieni	NE
140	im	APPRART
141	Buch	NN
142	von	APPR
143	dem	ART
144	Fieber	VVIMP
145	aus	APPR
146	keinerlei	PIAT
147	geschieht	VVFIN
148	Versehrung	NN
149	oder	KON
150	Vergiftung	NE
151	des	ART
152	Leichnams	NN
153	.	$.
154	es	PPER
155	sei	VAFIN
156	dann	ADV
157	dass	ART
158	des	ART
159	Körpers	NN
160	Materie	NE
161	geschickt	VVPP
162	sei	VAFIN
163	und	KON
164	etlicher	ADJA
165	Maß	NE
166	unterworfen	VVPP
167	der	ART
168	versehrlichen	ADJA
169	oder	KON
170	vergiftigen	NE
171	Sache	NN
172	oder	KON
173	dem	NE
174	schädlichen	ADJA
175	Ursprung	NE
176	dieser	PDAT
177	Krankheit	NE
178	.	$.
1	in	APPR
2	Gleichnis	NN
3	.	$.
4	also	ADV
5	das	ART
6	Feuer	VVFIN
7	nicht	PTKNEG
8	brennt	NE
9	es	PPER
10	sei	VAFIN
11	dann	ADV
12	in	APPR
13	bequemer	ADJD
14	Materien	NN
15	so	ADV
16	schadet	ADJD
17	die	ART
18	Pestilenz	NN
19	keinem	PIAT
20	Leichnam	NE
21	es	PPER
22	sei	VAFIN
23	dann	ADV
24	dass	ART
25	sie	PPER
26	finde	VVFIN
27	Materie	NE
28	die	ART
29	da	ADV
30	bequem	ADJD
31	sei	VAFIN
32	zu	PTKZU
33	der	ART
34	Verstörung	NE
35	oder	KON
36	Vergiftung	NN
37	hierum	PAV
38	welche	PWAT
39	Leichname	NE
40	rein	ADJD
41	sind	VAFIN
42	und	KON
43	mit	APPR
44	Reinigung	NN
45	nicht	PTKNEG
46	versäumt	NE
47	die	ART
48	bleiben	VVINF
49	lang	ADJD
50	frei	ADJD
51	von	APPR
52	Vergiftung	NE
53	der	ART
54	Pestilenz	NN
55	auch	ADV
56	die	ART
57	Menschen	NN
58	bleiben	VVFIN
59	gesund	ADJD
60	welcher	PWAT
61	Komplexion	NN
62	wider	APPR
63	ist	VAFIN
64	der	ART
65	Komplexion	NN
66	der	ART
67	vergiftigen	ADJA
68	Luft	NN
69	.	$.
1	sonst	ADV
2	wo	PWAV
3	das	KOUS
4	Luft	NN
5	vergiftet	VVPP
6	wäre	VAFIN
7	würden	VAFIN
8	alle	PIAT
9	Menschen	VVFIN
10	in	APPR
11	der	ART
12	selbigen	ADJA
13	Luft	NN
14	sterben	VVINF
15	das	ART
16	doch	ADV
17	Erfahrung	NN
18	nicht	PTKNEG
19	zugibt	VVFIN
20	.	$.
1	von	APPR
2	Bewahrung	NN
3	vor	APPR
4	der	ART
5	Pestilenz	NN
6	zu	PTKZU
7	dem	ART
8	Ersten	CARD
9	so	PTK
10	sollt	VMFIN
11	ihr	PPOSAT
12	vermeiden	VVFIN
13	überflüssige	ADJD
14	Völlung	VVFIN
15	Speise	VVIMP
16	und	KON
17	Getranks	NE
18	.	$.
1	jedoch	ADV
2	sintemal	NE
3	Hunger	ADJD
4	und	KON
5	Durst	NN
6	in	APPR
7	solcher	PIAT
8	Zeit	NN
9	schädlich	ADJD
10	ist	VAFIN
11	darum	PAV
12	sollt	NE
13	ihr	PPOSAT
14	die	ART
15	Menge	NE
16	der	ART
17	Speise	VVIMP
18	auf	APPR
19	ein	ART
20	Mal	NN
21	mindern	ADJA
22	und	KON
23	die	ART
24	Male	NN
25	der	ART
26	Speisung	NN
27	mehren	VVFIN
28	so	ADV
29	dass	KOUS
30	ihr	PPOSAT
31	zwischen	APPR
32	mittag	ADV
33	und	KON
34	abend	ADV
35	essen	VVINF
36	ein	ART
37	Bissen	VVINF
38	Brots	NN
39	oder	KON
40	etwas	PIS
41	anderes	ADV
42	nehmt	VVFIN
43	und	NE
44	darauf	PAV
45	ein	ART
46	Trunk	VVFIN
47	Weins	NN
48	mit	APPR
49	Wasser	VVIMP
50	gemischt	VVPP
51	auch	ADV
52	sollt	VMFIN
53	ihr	PPOSAT
54	vermeiden	VVFIN
55	grobes	ADJA
56	und	KON
57	schleimiges	ADJA
58	Fleisch	VVIMP
59	und	KON
60	aller	PIAT
61	hand	NN
62	Fisch	NN
63	und	KON
64	alle	PIAT
65	scharfe	NE
66	Speisen	VVIMP
67	als	KOKOM
68	Knoblauch	NN
69	Zwiebel	VVIMP
70	.	$.
71	Lauch	NN
72	und	KON
73	hitzige	ADJA
74	Würze	NN
75	oder	KON
76	Spezies	NE
77	.	$.
1	als	KOKOM
2	Pfeffer	VVIMP
3	und	KON
4	paradis	NN
5	Körner	NE
6	¶	$(
7	euer	PPOSAT
8	salzenes	NE
9	.	$.
10	Getränk	NE
11	und	KON
12	alle	PIAT
13	Speisen	VVIMP
14	sollen	VMFIN
15	mit	APPR
16	Essig	NN
17	bereit	ADJD
18	sein	VAINF
19	.	$.
1	auch	ADV
2	sollt	VMFIN
3	ihr	PPOSAT
4	vermeiden	VVFIN
5	süße	ADJA
6	Speisen	VVIMP
7	mit	APPR
8	Honig	NN
9	zubereitet	ADJD
10	.	$.
1	¶	$(
2	item	NE
3	allerlei	PIAT
4	Früchte	NN
5	sollt	NE
6	ihr	PPOSAT
7	vermeiden	VVFIN
8	.	$.
9	wann	PWAV
10	durch	APPR
11	ungesunde	ADJA
12	Luft	NN
13	seien	VAFIN
14	sie	PPER
15	vergiftet	NE
16	.	$.
17	ausgenommen	NE
18	saure	ADJD
19	Früchte	NN
20	.	$.
21	als	KOKOM
22	sauer	ADJD
23	Kirschen	NN
24	.	$.
25	saure	ADJD
26	Äpfel	NE
27	und	KON
28	malogrant	NN
29	Äpfel	NE
30	.	$.
1	bittere	NE
2	Mandelmilch	NN
3	ist	VAFIN
4	bequem	ADJD
5	zu	PTKZU
6	Bereitung	NE
7	der	ART
8	Speise	VVIMP
9	.	$.
10	sonst	ADV
11	alle	PIAT
12	andere	ADJA
13	Milch	NN
14	ist	VAFIN
15	schädlich	ADJD
16	.	$.
17	zu mal	ADV
18	den	NE
19	müßigen	ADJA
20	Menschen	VVFIN
21	.	$.
22	den	ART
23	bringt	VVFIN
24	sie	PPER
25	das	ART
26	Fieber	VVIMP
27	.	$.
28	oder	KON
29	den	ART
30	kalten	ADJA
31	Siechtag	NN
32	.	$.
33	und	KON
34	verstört	NE
35	die	ART
36	vier	CARD
37	Feuchtigkeiten	NN
38	in	APPR
39	den	ART
40	Tieren	NN
41	¶	$(
42	ihr	PPOSAT
43	sollt	NE
44	vermeiden	VVINF
45	Bad	NN
46	.	$.
1	und	KON
2	alles	PIS
3	das	KOUS
4	hitzt	VVFIN
5	und	KON
6	die	ART
7	Schweißlöcher	NN
8	öffnet	VVFIN
9	.	$.
10	wann	PWAV
11	sie	PPER
12	geöffnet	VVPP
13	sind	VAFIN
14	so	ADV
15	schleuft	VVFIN
16	der	ART
17	vergifteten	NE
18	Luft	NN
19	darin	ADV
20	und	KON
21	vergiftigt	ADJD
22	den	ART
23	Leichnam	NE
24	und	KON
25	zerstört	VVPP
26	die	ART
27	natürlichen	ADJA
28	und	KON
29	lebendigen	ADJA
30	Geister	VVFIN
31	.	$.
1	¶	$(
2	Vor	APPR
3	allen	PIAT
4	Dingen	NN
5	sollt	NE
6	ihr	PPOSAT
7	unkeusch	ADJD
8	und	KON
9	Leibs	NN
10	Wollust	NN
11	fliehen	VVINF
12	.	$.
1	¶	$(
2	besonder	NN
3	ist	VAFIN
4	mein	PPOSAT
5	Rat	NN
6	dass	KOUS
7	ihr	PPOSAT
8	in	APPR
9	den	ART
10	Monden	NN
11	zu	PTKZU
12	der	ART
13	Adern	NN
14	lasst	VVFIN
15	.	$.
16	und	KON
17	doch	ADV
18	wenig	PIS
19	als	KOKOM
20	.	$.
21	6	NE
22	oder	KON
23	8.	NE
24	Lot	NN
25	Bluts	NN
26	und	KON
27	tut	VVFIN
28	das	KOUS
29	drei	CARD
30	oder	KON
31	3	XY
32	Tage	NN
33	vor	APPR
34	oder	KON
35	nach	APPR
36	dem	NE
37	Vollmond	NE
38	und	KON
39	gemeiniglich	NE
40	von	XY
41	der	ART
42	Leber	NN
43	oder	KON
44	an	APPR
45	dem	ART
46	rechten	ADJA
47	Arm	ADJA
48	zu	PTKZU
49	Gezeiten	NN
50	von	XY
51	der	ART
52	Milz	NN
53	Ader	NN
54	an	NE
55	der	ART
56	linken	ADJA
57	Hand	VAFIN
58	und	KON
59	zuweilen	ADV
60	von	XY
61	der	ART
62	Median	NE
63	in	APPR
64	dem	NE
65	Arm	ADJD
66	darnach	PAV
67	ihr	PPOSAT
68	empfindet	NE
69	Stechung	NE
70	und	KON
71	Lauf	NN
72	der	ART
73	Feuchtigkeit	NN
74	an	NE
75	diesem	PDAT
76	oder	KON
77	anderen	NN
78	Ende	NN
79	.	$.
80	wann	PWAV
81	diese	PDAT
82	Wallung	NE
83	des	ART
84	Geblüts	NN
85	mag	VMFIN
86	nicht	PTKNEG
87	mehr	NE
88	ausgelöscht	NE
89	werden	VAFIN
90	dann	ADV
91	durch	APPR
92	künstliche	ADJA
93	und	KON
94	gebührliche	ADJA
95	Aderlassen	NN
96	.	$.
1	¶	$(
2	zu	APPR
3	dem	NE
4	anderen	ADJA
5	Mal	NN
6	ist	VAFIN
7	zu	PTKZU
8	merken	VVINF
9	.	$.
1	dass	ART
2	ihr	PPOSAT
3	alle	PIAT
4	Nacht	NN
5	so	ADV
6	ihr	PPOSAT
7	schlafen	ADJA
8	sollt	VVPP
9	nehmen	VVFIN
10	ein	XY
11	Löffel	NN
12	Weins	NN
13	oder	KON
14	zwei	NE
15	mit	APPR
16	Rosen	NN
17	Wasser	VVIMP
18	mit	APPR
19	ein	ART
20	wenig	PIS
21	boli	NE
22	armenici	NE
23	all	PIAT
24	kleinst	ADJD
25	gepulvert	NE
26	.	$.
27	wann	PWAV
28	solcher	PIAT
29	Trank	VVFIN
30	ist	VAFIN
31	wahrhaftig	ADJD
32	nütze	VVIMP
33	wider	APPR
34	die	ART
35	Krankheit	NN
36	durch	APPR
37	mancherlei	NN
38	Sache	NN
39	¶	$(
40	zum	APPR
41	Ersten	ADJA
42	erkühlt	VVFIN
43	das	ART
44	Herz	NN
45	und	KON
46	löscht	VVFIN
47	die	ART
48	vergiftigen	ADJA
49	Verzehrung	VVIMP
50	der	ART
51	Feuchtigkeit	NE
52	¶	$(
53	zu	APPR
54	dem	NE
55	Anderen	VVINF
56	etlicher	ADJA
57	Maß	VVFIN
58	verzehrter	ADJA
59	Überflüssigkeit	NN
60	bei	APPR
61	dem	NE
62	Herzen	NN
63	und	KON
64	der	ART
65	Leber	NN
66	.	$.
1	zum	APPR
2	Dritten	ADJA
3	er	PPER
4	schließt	VVFIN
5	zu	PTKZU
6	die	ART
7	Gänge	NE
8	und	KON
9	Wege	PTKVZ
10	der	ART
11	vernehmsten	ADJA
12	Glieder	NN
13	die	ART
14	nicht	PTKNEG
15	die	ART
16	grausamen	ADJA
17	vergiftigen	ADJA
18	Dünste	NE
19	oder	KON
20	Rauch	ADJD
21	der	ART
22	vergifteten	VVINF
23	Feuchtigkeit	NN
24	das	KOUS
25	Herz	NN
26	und	KON
27	andere	VVIMP
28	gesunde	ADJA
29	Glieder	NE
30	anrührt	ADJD
31	.	$.
1	¶	$(
2	zum	APPR
3	Vierten	ADJA
4	über	APPR
5	.	$.
6	4	CARD
7	.	$.
8	Tag	NN
9	in	APPR
10	aufgehender	NN
11	Sonne	VVFIN
12	oder	KON
13	am	NE
14	aber	ADV
15	vor	APPR
16	dem	NE
17	Eingang	NN
18	des	ART
19	Betts	NN
20	nehmt	VVFIN
21	ein	ART
22	Löffel	NN
23	voll	ADJD
24	dieses	PDAT
25	Pulvers	NN
26	von	APPR
27	Aloe	NE
28	cicotrino	NE
29	.	$.
30	von	XY
31	Mirre	NE
32	und	KON
33	Ort	NN
34	Safran	NN
35	mit	APPR
36	ein	ART
37	wenig	PIS
38	Weins	NN
39	gemischt	VVPP
40	mit	APPR
41	Rosen	NE
42	Wasser	VVIMP
43	und	KON
44	des	ART
45	Aloe	NE
46	soll	NE
47	allein	ADV
48	so	ADV
49	viel	ADV
50	sein	VAINF
51	als	KOKOM
52	der	ART
53	anderen	ADJA
54	.	$.
55	beide	PIAT
56	solche	PIAT
57	Pulver	VVIMP
58	verjagt	VVPP
59	das	ART
60	Vergift	NN
61	das	ART
62	sich	PRF
63	in	APPR
64	solcher	PIAT
65	Zeit	NN
66	stet	ADJD
67	sammelt	VVFIN
68	bei	APPR
69	dem	ART
70	Herzen	VVFIN
71	und	KON
72	bei	APPR
73	den	NE
74	fürgenehmsten	ADJA
75	Gliedern	NN
76	.	$.
1	¶	$(
2	item	NE
3	zu	PTKZU
4	Morgen	ADV
5	eh	ADV
6	ihr	PPOSAT
7	aus	APPR
8	dem	NE
9	Haus	VVFIN
10	geht	VVFIN
11	oder	KON
12	nach	APPR
13	Mittag	ADV
14	Mal	NN
15	auch	ADV
16	alle	PIAT
17	Stunden	VVFIN
18	des	NE
19	Tages	ADV
20	sollt	NE
21	ihr	PPOSAT
22	waschen	VVINF
23	die	ART
24	Hände	NN
25	mit	APPR
26	Essig	NN
27	.	$.
28	darin	ADV
29	nun	ADV
30	ein	ART
31	wenig	PIS
32	Triaker	NE
33	ist	VAFIN
34	und	KON
35	die	ART
36	Hände	NE
37	für	NE
38	die	ART
39	Nase	ADJA
40	gehalten	ADJA
41	und	KON
42	den	ART
43	Atem	NN
44	an	APPR
45	sich	ADJD
46	gezogen	VVPP
47	.	$.
1	¶	$(
2	item	NE
3	eins	PIS
4	oder	NN
5	zwier	NE
6	in	NE
7	der	XY
8	Woche	NN
9	nehmt	NE
10	FW	NE
11	mit	APPR
12	6	NE
13	.	$.
14	oder	KOUS
15	.	$.
16	vij.	NE
17	Löffel	NN
18	geseihtes	VVPP
19	Gersten	NN
20	Wasser	NN
21	am	APPRART
22	Aufgang	VVFIN
23	der	ART
24	Sonne	VVFIN
25	ein	ART
26	wenig	PIS
27	Lab	NE
28	das	ART
29	ist	VAFIN
30	in	APPR
31	Wahrheit	NN
32	ein	ART
33	gut	ADJD
34	verborgene	NE
35	Arznei	NN
36	und	KON
37	Doktoren	NE
38	die	ART
39	solchen	PIAT
40	Trank	NN
41	erkannten	VVFIN
42	haben	VAFIN
43	den	NE
44	für	APPR
45	heimlich	ADJD
46	gehalten	VVPP
47	.	$.
48	wann	PWAV
49	so	ADV
50	er	PPER
51	sauer	ADJD
52	ist	VAFIN
53	hat	VAFIN
54	er	PPER
55	Eigenschaft	NN
56	wider	NE
57	Vergift	NE
58	und	KON
59	dient	VVFIN
60	sehr	NE
61	zum	APPRART
62	Herzen	NN
63	auch	ADV
64	reinigt	VVFIN
65	er	PPER
66	die	ART
67	Leber	NN
68	den	NE
69	Magen	NE
70	und	KON
71	die	ART
72	Nieren	NN
73	dass	ART
74	sehr	NE
75	not	NN
76	ist	VAFIN
77	in	APPR
78	dieser	PDAT
79	Krankheit	NE
80	und	KON
81	die	ART
82	Doktoren	NE
83	die	ART
84	des	ART
85	Getranks	NE
86	erfahren	VVINF
87	haben	VAFIN
88	gebrauchen	VVFIN
89	das	KOUS
90	zu	PTKZU
91	Bewahrung	NE
92	vor	APPR
93	dieser	PDAT
94	Kranckheit	NE
95	im	APPRART
96	Lenzen	VVINF
97	und	KON
98	im	APPRART
99	Sommer	NN
100	und	KON
101	allweg	ADV
102	in	NE
103	traurigen	ADJA
104	Sommern	NE
105	gebrauchen	VVINF
106	dieses	PDS
107	Getranks	NE
108	als	KOKOM
109	des	ART
110	behaglichsten	ADJA
111	und	KON
112	besten	VVINF
113	Rats	NN
114	in	APPR
115	solcher	PIAT
116	Weise	VVFIN
117	gebrauchen	VVFIN
118	sie	PPER
119	auch	ADV
120	des	ART
121	Pulvers	NN
122	von	XY
123	Aloe	NE
124	.	$.
125	wann	PWAV
126	dieser	PDAT
127	Pulver	VVIMP
128	am	APPRART
129	anderen	ADJA
130	Tag	NN
131	nach	APPR
132	seiner	PPOSAT
133	Empfangung	NE
134	macht	VVFIN
135	er	PPER
136	zwei	NE
137	oder	KON
138	drei	CARD
139	Stühle	NN
140	Gänge	NE
141	mehr	ADV
142	dann	ADV
143	der	ART
144	Mensch	NE
145	gewohnt	VVPP
146	ist	VAFIN
147	.	$.
148	und	KON
149	gleicher	ADJA
150	Weise	VVFIN
151	als	KOKOM
152	das	KOUS
153	Fleisch	VVIMP
154	in	NE
155	einen	ART
156	Topf	VVIMP
157	am	APPRART
158	Anbeginn	NE
159	seines	NN
160	Siedens	NN
161	geschäumt	VVPP
162	wird	VAFIN
163	und	KON
164	gereinigt	VVPP
165	von	XY
166	seiner	PPOSAT
167	Unflätigkeit	NN
168	so	ADV
169	tut	VVFIN
170	dieses	PDS
171	Pulver	VVIMP
172	auch	ADV
173	es	PPER
174	reinigt	VVFIN
175	stet	ADJD
176	den	ART
177	Unflat	NN
178	und	KON
179	Vergift	NN
180	das	KOUS
181	sich	PRF
182	an	APPR
183	Unflat	NE
184	sammelt	VVFIN
185	zu	PTKZU
186	dem	NE
187	Herzen	NN
188	und	KON
189	den	NE
190	anderen	ADJA
191	fürnehmischen	ADJA
192	Gliedern	NN
193	in	APPR
194	solchem	PIAT
195	Anblick	NN
196	des	ART
197	Himmels	NN
198	.	$.
1	jedoch	ADV
2	etliche	PIAT
3	Doktoren	NE
4	machen	VVINF
5	aus	APPR
6	diesem	PDAT
7	Pulver	VVIMP
8	Pillen	NE
9	um	XY
10	ihrer	PPOSAT
11	Purheit	NE
12	willen	NN
13	das	ART
14	ich	PPER
15	durch	APPR
16	etlicher	ADJA
17	Sache	NN
18	willen	NN
19	nicht	PTKNEG
20	zugib	PTKZU
21	oder	KON
22	bewähre	VVIMP
23	auch	ADV
24	die	ART
25	fürnehmsten	ADJA
26	Doktoren	NE
27	haben	VAFIN
28	das	KOUS
29	nicht	PTKNEG
30	gesetzt	VVPP
31	oder	KON
32	gelehrt	VVPP
33	dass	ART
34	man	NE
35	sie	PPER
36	in	NE
37	Pillen	NN
38	geben	VVINF
40	soll	VVFIN
41	.	$.
42	wie	KOKOM
43	wohl	ADV
44	dieses	PDAT
45	Pulver	VVIMP
46	fast	ADV
47	bitter	ADJD
48	ist	VAFIN
49	.	$.
1	jedoch	ADV
2	so	ADV
3	der	ART
4	Mund	NN
5	eins	PIS
6	oder	KON
7	zwier	NE
8	gewaschen	VVPP
9	wird	VAFIN
10	darnach	PAV
11	so	ADV
12	vergeht	NN
13	die	ART
14	Bitterkeit	NE
15	aber	KON
16	das	KOUS
17	Pulver	VVIMP
18	wirkt	VVFIN
19	viel	ADV
20	mehr	ADV
21	wann	PWAV
22	die	ART
23	Pillen	NN
24	.	$.
1	¶	$(
2	item	NN
3	am	APPRART
4	allermeisten	PIAT
5	in	NE
6	Bewahrung	NE
7	der	ART
8	Pestilenz	NN
9	sollt	NE
10	ihr	PPOSAT
11	fliehen	VVINF
12	die	ART
13	Stätte	ADJD
14	da	ADV
15	Pestilenz	NN
16	ist	VAFIN
17	.	$.
18	wann	PWAV
19	die	ART
20	giftigen	ADJA
21	Menschen	NN
22	vergiften	VVINF
23	euch	PPER
24	eure	NE
25	Luft	NN
26	.	$.
1	auch	ADV
2	das	KOUS
3	Teil	NN
4	des	ART
5	Himmels	NN
6	daraus	PAV
7	die	ART
8	Pestilenz	NN
9	gesacht	VVPP
10	wird	VAFIN
11	blickt	VVFIN
12	mehr	ADV
13	an	APPR
14	die	ART
15	Menschen	VVFIN
16	die	ART
17	an	NE
18	Stätten	ADJA
19	sind	NE
20	da	ADV
21	die	ART
22	Pestilenz	NN
23	ist	VAFIN
24	dann	ADV
25	an	NE
26	anderen	ADJA
27	Stätten	ADJA
28	hierum	PAV
29	wird	VAFIN
30	da	ADV
31	größer	ADJD
32	Veränderung	NE
33	der	ART
34	Luft	NN
35	in	APPR
36	ihren	ADJA
37	Wesen	PWAT
38	und	KON
39	natürlichen	ADJA
40	Widmigkeit	NE
41	oder	KON
42	Eigenschaft	NN
43	an	NE
44	den	ART
45	Stätten	ADJA
46	dann	ADV
47	an	APPR
48	anderen	NN
49	Stätten	ADJA
50	item	NN
51	keinerlei	PIAT
52	ist	VAFIN
53	vergleichen	VVFIN
54	der	ART
55	Ätzung	NE
56	dass	KOUS
57	ich	PPER
