6	8	.	$.	$.	$.	$.	$.	$.	_
7	1	den	ART	ART	ART	ART	ART	ART	_
7	2	durchlauchtigen	NN	ADJA	ADJA	ADJA	ADJA	ADJA	MISMATCH
7	3	/	$(	$(	$(	$(	$(	$(	_
7	4	hochgeborenen	NN	ADJA	ADJA	ADJA	ADJA	ADJA	MISMATCH
7	5	Fürsten	NN	NN	NN	NN	NN	NN	_
7	6	und	KON	KON	KON	KON	KON	KON	_
7	7	Herren	NN	NN	NN	NN	NN	NN	_
7	8	:	$.	$.	$.	$.	$.	$.	_
8	1	Herrn	NN	NN	NN	NN	NN	NN	_
8	2	Johann	NE	NE	NE	NE	NE	NE	_
8	3	Philpen	NE	NN	NN	NN	NE	NE	MISMATCH
8	4	/	$(	$(	$(	$(	$(	$(	_
8	5	Herrn	NN	NN	NN	NN	NN	NN	_
8	6	Friedrichen	NE	NE	NE	NE	NE	NE	_
8	7	/	$(	$(	$(	$(	$(	$(	_
8	8	Herrn	NN	NN	NN	NN	NN	NN	_
8	9	Johann	NE	NE	NE	NE	NE	NE	_
8	10	Wilhelmen	NE	NE	NE	NE	NE	NE	_
8	11	/	$(	$(	$(	$(	$(	$(	_
8	12	Gebrüdern	NN	NN	NN	NN	NN	NN	_
8	13	/	$(	$(	$(	$(	$(	$(	_
8	14	Herzögen	NE	NN	NN	NN	NN	NN	MISMATCH
8	15	zu	PTKZU	APPR	APPR	APPR	APPR	APPR	MISMATCH
8	16	Sachsen	NE	NE	NE	NE	NE	NE	_
8	17	/	$(	$(	$(	$(	$(	$(	_
8	18	Landgrafen	NN	NN	NN	NN	NN	NN	_
8	19	in	APPR	APPR	APPR	APPR	APPR	APPR	_
8	20	Thüringen	NE	NE	NE	NE	NE	NE	_
8	21	/	$(	$(	$(	$(	$(	$(	_
8	22	Markgrafen	NN	NN	NN	NN	NN	NN	_
8	23	zu	PTKZU	APPR	APPR	APPR	APPR	APPR	MISMATCH
8	24	Meißen	NE	NE	NE	NE	NE	NE	_
8	25	/	$(	$(	$(	$(	$(	$(	_
8	26	et cetera	ADV	FM	FM	FM	FM	FM	MISMATCH
9	1	meinen	VVFIN	PPOSAT	PPOSAT	PPOSAT	PPOSAT	PPOSAT	MISMATCH
9	2	gnädigen	ADJA	ADJA	ADJA	ADJA	ADJA	ADJA	_
9	3	Fürsten	NN	NN	NN	NN	NN	NN	_
9	4	und	KON	KON	KON	KON	KON	KON	_
9	5	Herren	NN	NN	NN	NN	NN	NN	_
9	6	.	$.	$.	$.	$.	$.	$.	_
10	1	durchleuchtige	NN	ADJA	ADJA	ADJA	ADJA	ADJA	MISMATCH
10	2	/	$(	$(	$(	$(	$(	$(	_
10	3	hochgeborene	NN	ADJA	ADJA	ADJA	ADJA	ADJA	MISMATCH
10	4	Fürsten	NN	NN	NN	NN	NN	NN	_
10	5	/	$(	$(	$(	$(	$(	$(	_
10	6	euren	NN	PPOSAT	PPOSAT	PPOSAT	PPOSAT	PPOSAT	MISMATCH
10	7	fürstlichen	NN	ADJA	ADJA	ADJA	ADJA	ADJA	MISMATCH
10	8	Gnaden	NN	NN	NN	NN	NN	NN	_
10	9	sind	VAFIN	VAFIN	VAFIN	VAFIN	VAFIN	VAFIN	_
10	10	meine	PPOSAT	PPOSAT	PPOSAT	PPOSAT	PPOSAT	PPOSAT	_
10	11	untertänigen	ADJA	ADJA	ADJA	ADJA	ADJA	ADJA	_
10	12	Dienste	NN	NN	NN	NN	NN	NN	_
10	13	jederzeit	ADV	ADV	ADV	ADV	ADV	ADV	_
10	14	ganz	ADV	ADV	ADV	ADV	ADV	ADV	_
10	15	willig	ADJD	ADJD	ADJD	ADJD	ADJD	ADJD	_
10	16	zuvor	ADV	ADV	ADV	ADV	ADV	ADV	_
10	17	:	$.	$.	$.	$.	$.	$.	_
11	1	gnädige	NN	ADJA	ADJA	ADJA	ADJA	ADJA	MISMATCH
11	2	Fürsten	NN	NN	NN	NN	NN	NN	_
11	3	und	KON	KON	KON	KON	KON	KON	_
11	4	Herren	NN	NN	NN	NN	NN	NN	_
11	5	/	$(	$(	$(	$(	$(	$(	_
11	6	der	ART	ART	ART	ART	ART	ART	_
11	7	Engel	NE	NN	NE	NN	NN	NN	MISMATCH
11	8	Raphael	NE	VVINF	NE	NE	NE	NE	MISMATCH
11	9	sagt	VVFIN	VVFIN	VVFIN	VVFIN	VVFIN	VVFIN	_
11	10	im	APPRART	APPRART	APPRART	APPRART	APPRART	APPRART	_
11	11	Buch	NN	NN	NN	NN	NN	NN	_
11	12	Tobias	NE	NE	NE	NE	NE	NE	_
11	13	am	APPRART	APPRART	APPRART	APPRART	APPRART	APPRART	_
11	14	12.	ADJA	ADJA	ADJA	ADJA	ADJA	ADJA	_
11	15	Kapitel	NN	NN	NN	NN	NN	NN	_
11	16	/	$(	$(	$(	$(	$(	$(	_
11	17	der	ART	ART	ART	ART	ART	ART	_
11	18	Könige	NN	NN	NN	NN	NN	NN	_
11	19	und	KON	KON	KON	KON	KON	KON	_
11	20	Fürsten	NN	NN	NN	NN	NN	NN	_
11	21	Rat	NN	NN	NN	NN	NN	NN	_
11	22	und	KON	KON	KON	KON	KON	KON	_
11	23	Heimlichkeit	NN	NN	NN	NN	NN	NN	_
11	24	soll	VMFIN	VMFIN	VMFIN	VMFIN	VMFIN	VMFIN	_
11	25	man	PIS	PIS	PIS	PIS	PIS	PIS	_
11	26	verschweigen	VVINF	VVINF	VVINF	VVINF	ADJA	VVINF	MISMATCH
11	27	/	$(	$(	$(	$(	$(	$(	_
11	28	aber	KON	KON	KON	KON	KON	KON	_
11	29	Gottes	NN	NN	NN	NN	NN	NN	_
11	30	Werk	NN	NN	NN	NN	NN	NN	_
11	31	soll	VMFIN	VMFIN	VMFIN	VMFIN	VMFIN	VMFIN	_
11	32	man	PIS	PIS	PIS	PIS	PIS	PIS	_
11	33	herrlich	ADJD	ADJD	ADJD	ADJD	ADJD	ADJD	_
11	34	preisen	VVFIN	VVINF	VVINF	VVINF	ADJA	VVINF	MISMATCH
11	35	und	KON	KON	KON	KON	KON	KON	_
11	36	offenbaren	VVINF	VVINF	VVINF	VVINF	ADJA	VVINF	MISMATCH
11	37	.	$.	$.	$.	$.	$.	$.	_
12	1	welches	PWS	PWS	PWS	PRELS	PWS	PRELS	MISMATCH
12	2	ob	KOUS	KOUS	KOUS	KOUS	KOUS	KOUS	_
12	3	es	PPER	PPER	PPER	PPER	PPER	PPER	_
12	4	wohl	ADV	ADV	ADV	ADV	ADV	ADV	_
12	5	in	APPR	APPR	APPR	APPR	APPR	APPR	_
12	6	gemein	ADJD	ADJD	ADJD	ADJD	ADJD	ADJD	_
12	7	von	APPR	APPR	APPR	APPR	APPR	APPR	_
12	8	allen	PIAT	PIAT	PIAT	PIAT	PIAT	PIAT	_
12	9	Werken	NN	NN	NN	NN	NN	NN	_
12	10	und	KON	KON	KON	KON	KON	KON	_
12	11	Wohltaten	NN	NN	NN	NN	NN	NN	_
12	12	Gottes	NN	NN	NN	NN	NN	NN	_
12	13	/	$(	$(	$(	$(	$(	$(	_
12	14	sie	PPER	PPER	PPER	PPER	PPER	PPER	_
12	15	seien	VAINF	VAFIN	VAFIN	VAFIN	VAFIN	VAFIN	MISMATCH
12	16	allgemein	ADJD	ADJD	ADJD	ADJD	ADJD	ADJD	_
12	17	oder	KON	KON	KON	KON	KON	KON	_
12	18	sonderbar	ADJD	ADJD	ADJD	ADJD	ADV	ADJD	MISMATCH
12	19	/	$(	$(	$(	$(	$(	$(	_
12	20	in	APPR	APPR	APPR	APPR	APPR	APPR	_
12	21	allen	PIAT	PIAT	PIAT	PIAT	PIAT	PIAT	_
12	22	Ständen	NN	NN	NN	NN	NN	NN	_
12	23	geredet	VVPP	VVPP	VVPP	VVPP	ADV	VVPP	MISMATCH
12	24	wird	VAFIN	VAFIN	VAFIN	VAFIN	VAFIN	VAFIN	_
12	25	/	$(	$(	$(	$(	$(	$(	_
12	26	so	ADV	ADV	ADV	ADV	ADV	ADV	_
12	27	kann	VMFIN	VMFIN	VMFIN	VMFIN	VMFIN	VMFIN	_
12	28	es	PPER	PPER	PPER	PPER	PPER	PPER	_
12	29	doch	ADV	ADV	ADV	ADV	ADV	ADV	_
12	30	nicht	PTKNEG	PTKNEG	PTKNEG	PTKNEG	PTKNEG	PTKNEG	_
12	31	unbillig	ADJD	VVPP	ADJD	ADJD	ADV	ADJD	MISMATCH
12	32	auch	ADV	ADV	ADV	ADV	ADV	ADV	_
12	33	insonderheit	ADV	NN	NN	NN	ADV	NN	MISMATCH
12	34	auf	APPR	APPR	APPR	APPR	APPR	APPR	_
12	35	diese	PDAT	PDAT	PDAT	PDAT	PDAT	PDAT	_
12	36	Werke	NN	NN	NN	NN	NN	NN	_
12	37	und	KON	KON	KON	KON	KON	KON	_
12	38	Gaben	NN	NN	NN	NN	NN	NN	_
12	39	Gottes	NN	NN	NN	NN	NN	NN	_
12	40	gezogen	VVPP	VVPP	VVPP	VVPP	ADV	VVPP	MISMATCH
12	41	werden	VAINF	VAINF	VAINF	VAINF	VAINF	VAINF	_
12	42	/	$(	$(	$(	$(	$(	$(	_
12	43	welche	PWAT	PRELS	PRELS	PRELS	PRELS	PRELS	MISMATCH
12	44	zu	PTKZU	APPR	APPR	APPR	APPR	APPR	MISMATCH
12	45	Erlangung	NN	NN	NN	NN	ADV	NN	MISMATCH
12	46	und	KON	KON	KON	KON	KON	KON	_
12	47	Erhaltung	NN	NN	NN	NN	NN	NN	_
12	48	der	ART	ART	ART	ART	ART	ART	_
12	49	Gesundheit	NN	NN	NN	NN	NN	NN	_
12	50	des	ART	ART	ART	ART	ART	ART	_
12	51	Menschen	NN	NN	NN	NN	NN	NN	_
12	52	ersprießlich	ADJD	ADJD	ADJD	ADJD	ADV	ADJD	MISMATCH
12	53	seien	VAINF	VAFIN	VAFIN	VAFIN	VAFIN	VAFIN	MISMATCH
12	54	/	$(	$(	$(	$(	$(	$(	_
12	55	inmassen	KOUS	NN	NN	ADV	APPR	VVFIN	MISMATCH
12	56	denn	KON	KON	KON	ADV	ADV	KON	MISMATCH
12	57	der	ART	ART	ART	ART	ART	ART	_
12	58	Engel	NE	NN	NN	NN	NN	NN	MISMATCH
12	59	Raphael	NE	NE	NE	NE	NE	NE	_
12	60	eben	ADV	ADV	ADV	ADV	ADV	ADV	_
12	61	daher	PAV	PAV	PAV	PAV	PAV	PAV	_
12	62	seinen	PPOSAT	PPOSAT	PPOSAT	PPOSAT	PPOSAT	PPOSAT	_
12	63	Namen	NN	NN	NN	NN	NN	NN	_
12	64	hat	VAFIN	VAFIN	VAFIN	VAFIN	VAFIN	VAFIN	_
12	65	/	$(	$(	$(	$(	$(	$(	_
12	66	dass	KOUS	KOUS	KOUS	KOUS	KOUS	KOUS	_
12	67	er	PPER	PPER	PPER	PPER	PPER	PPER	_
12	68	ein	ART	ART	ART	ART	ART	ART	_
12	69	Arzt	NN	NN	NN	NN	NN	NN	_
12	70	Gottes	NN	NN	NN	NN	NN	NN	_
12	71	genannt	VVPP	VVPP	VVPP	VVPP	VVPP	VVPP	_
12	72	wird	VAFIN	VAFIN	VAFIN	VAFIN	VAFIN	VAFIN	_
12	73	/	$(	$(	$(	$(	$(	$(	_
12	74	auch	ADV	ADV	ADV	ADV	ADV	ADV	_
12	75	solchen	PIAT	PIAT	PIAT	PIS	PIS	PIAT	MISMATCH
12	76	seinen	PPOSAT	PPOSAT	PPOSAT	PPOSAT	PPOSAT	PPOSAT	_
12	77	Namen	NN	NN	NN	NN	NN	NN	_
12	78	in	APPR	APPR	APPR	APPR	APPR	APPR	_
12	79	der	ART	ART	ART	ART	ART	ART	_
12	80	Historie	NN	NN	NN	NN	NN	NN	_
12	81	Tobias	NE	NE	NE	NE	NE	NE	_
12	82	auf	APPR	APPR	APPR	APPR	APPR	APPR	_
12	83	viele	ADV	PIAT	PIAT	PIAT	PIAT	PIAT	MISMATCH
12	84	Wege	NN	NN	NN	NN	NN	NN	_
12	85	in	APPR	APPR	APPR	APPR	APPR	APPR	_
12	86	der	ART	ART	ART	ART	ART	ART	_
12	87	Tat	NN	NN	NN	NN	NN	NN	_
12	88	erwiesen	VVPP	VVPP	VVPP	VVPP	ADV	VVPP	MISMATCH
12	89	.	$.	$.	$.	$.	$.	$.	_
13	1	geht	VVFIN	VVFIN	VVFIN	VVFIN	VVFIN	VVFIN	_
13	2	demnach	PAV	PAV	ADV	ADV	PAV	PAV	MISMATCH
13	3	allhier	ADV	ADJA	ADJA	ADJA	VVFIN	ADJA	MISMATCH
13	4	der	ART	ART	ART	ART	ART	ART	_
13	5	Engel	NE	NN	NN	NN	NN	NN	MISMATCH
13	6	Raphael	NE	NE	NE	NE	VVFIN	NE	MISMATCH
13	7	allen	PIAT	PIAT	PIAT	PIAT	PIAT	PIAT	_
13	8	christlichen	ADJA	ADJA	ADJA	ADJA	ADJA	ADJA	_
13	9	Ärzten	NN	NN	NN	NN	NN	NN	_
13	10	mit	APPR	APPR	APPR	APPR	APPR	APPR	_
13	11	gutem	ADJA	ADJA	ADJA	ADJA	ADJA	ADJA	_
13	12	Exempel	NN	NN	NN	NN	VVFIN	NN	MISMATCH
13	13	für	APPR	APPR	APPR	APPR	APPR	APPR	_
13	14	/	$(	$(	$(	$(	$(	$(	_
13	15	dieselben	PDAT	PDS	PDS	PDS	PDS	PDS	MISMATCH
13	16	dadurch	PAV	PAV	PAV	PAV	PAV	PAV	_
13	17	anzumahnen	VVIZU	VVIZU	VVIZU	VVIZU	VVFIN	VVIZU	MISMATCH
13	18	/	$(	$(	$(	$(	$(	$(	_
13	19	dass	KOUS	KOUS	KOUS	KOUS	KOUS	KOUS	_
13	20	sie	PPER	PPER	PPER	PPER	PPER	PPER	_
13	21	Gottes	NN	NN	NN	NN	NN	NN	_
13	22	milde	ADJA	ADJA	ADJA	ADJA	ADJA	ADJA	_
13	23	reiche	VVFIN	ADJA	ADJA	ADJA	ADJA	ADJA	MISMATCH
13	24	Güte	NN	NN	NN	NN	NN	NN	_
13	25	in	APPR	APPR	APPR	APPR	APPR	APPR	_
13	26	Offenbarung	NN	NN	NN	NN	NN	NN	_
13	27	und	KON	KON	KON	KON	KON	KON	_
13	28	Ausbreitung	NN	NN	NN	NN	NN	NN	_
13	29	vieler	PIAT	PIAT	PIAT	PIAT	PIAT	PIAT	_
13	30	heilsamer	ADJA	ADJA	ADJA	ADJA	ADJA	ADJA	_
13	31	/	$(	$(	$(	$(	$(	$(	_
13	32	und	KON	KON	KON	KON	KON	KON	_
13	33	zur	APPRART	APPRART	APPRART	APPRART	APPRART	APPRART	_
13	34	Gesundheit	NN	NN	NN	NN	NN	NN	_
13	35	dienlicher	ADJA	ADJA	ADJA	ADJA	VVFIN	ADJA	MISMATCH
13	36	Mittel	NN	NN	NN	NN	NN	NN	_
13	37	/	$(	$(	$(	$(	$(	$(	_
13	38	so	ADV	ADV	ADV	ADV	ADV	ADV	_
13	39	viel	ADV	ADV	ADV	ADV	ADV	ADV	_
13	40	immer	ADV	ADV	ADV	ADV	ADV	ADV	_
13	41	müglich	ADJD	ADJD	ADJD	ADJD	VVFIN	ADJD	MISMATCH
13	42	/	$(	$(	$(	$(	$(	$(	_
13	43	rühmen	VVINF	VVFIN	VVFIN	VVINF	VVFIN	VVINF	MISMATCH
13	44	/	$(	$(	$(	$(	$(	$(	_
13	45	loben	VVFIN	VVFIN	VVFIN	VVINF	VVFIN	VVINF	MISMATCH
13	46	und	KON	KON	KON	KON	KON	KON	_
13	47	preisen	VVFIN	VVFIN	VVFIN	VVINF	VVFIN	VVINF	MISMATCH
13	48	.	$.	$.	$.	$.	$.	$.	_
14	1	dazu	PAV	PAV	PAV	PAV	PAV	PAV	_
14	2	auch	ADV	ADV	ADV	ADV	ADV	ADV	_
14	3	der	ART	ART	ART	ART	ART	ART	_
14	4	weise	VVFIN	ADJA	ADJA	ADJA	ADJA	ADJA	MISMATCH
14	5	Man	PIS	NN	NN	NN	NN	NN	MISMATCH
14	6	Jesus	NE	NE	NE	NE	NE	NE	_
14	7	Sirach	NE	NE	NE	NE	VVPP	NE	MISMATCH
14	8	/	$(	$(	$(	$(	$(	$(	_
14	9	welcher	PWAT	PWS	PWS	PWS	PRELS	PWS	MISMATCH
14	10	in	APPR	APPR	APPR	APPR	APPR	APPR	_
14	11	seinem	PPOSAT	PPOSAT	PPOSAT	PPOSAT	PPOSAT	PPOSAT	_
14	12	Buch	NN	NN	NN	NN	NN	NN	_
14	13	den	ART	ART	ART	ART	ART	ART	_
14	14	Arzt	NN	NN	NN	NN	NN	NN	_
14	15	und	KON	KON	KON	KON	KON	KON	_
14	16	die	ART	ART	ART	ART	ART	ART	_
14	17	Arznei	NN	NN	NN	NN	NN	NN	_
14	18	als	KOKOM	KOKOM	KOKOM	KOKOM	APPR	KOKOM	MISMATCH
14	19	von	APPR	APPR	APPR	APPR	APPR	APPR	_
14	20	Gott	NN	NN	NN	NN	NN	NN	_
14	21	geschaffen	VVPP	VVPP	VVPP	VVPP	VVPP	VVPP	_
14	22	/	$(	$(	$(	$(	$(	$(	_
14	23	hoch	ADJD	ADJD	ADJD	ADJD	ADJD	ADJD	_
14	24	rühmt	VVFIN	VVFIN	VVFIN	VVFIN	VVPP	VVFIN	MISMATCH
14	25	/	$(	$(	$(	$(	$(	$(	_
14	26	und	KON	KON	KON	KON	KON	KON	_
14	27	ausdrücklich	ADJD	ADJD	ADJD	ADJD	ADJD	ADJD	_
14	28	anzeigt	VVFIN	VVFIN	VVFIN	VVFIN	VVFIN	VVFIN	_
14	29	/	$(	$(	$(	$(	$(	$(	_
14	30	dass	KOUS	KOUS	KOUS	KOUS	KOUS	KOUS	_
14	31	der	ART	ART	ART	ART	ART	ART	_
14	32	Herr	NN	NN	NN	NN	NN	NN	_
14	33	eben	ADV	ADV	ADV	ADV	ADV	ADV	_
14	34	darum	PAV	PAV	PAV	PAV	PAV	PAV	_
14	35	solche	PIAT	PIAT	PIAT	PIAT	PIAT	PIAT	_
14	36	Kunst	NN	NN	NN	NN	NN	NN	_
14	37	den	ART	ART	ART	ART	ART	ART	_
14	38	Menschen	NN	NN	NN	NN	NN	NN	_
14	39	gegeben	VVPP	VVPP	VVPP	VVPP	VVPP	VVPP	_
14	40	habe	VAFIN	VAFIN	VAFIN	VAFIN	VAFIN	VAFIN	_
14	41	/	$(	$(	$(	$(	$(	$(	_
14	42	dass	KOUS	KOUS	KOUS	KOUS	KOUS	KOUS	_
14	43	er	PPER	PPER	PPER	PPER	PPER	PPER	_
14	44	gepriesen	VVPP	VVPP	VVPP	$,	VVPP	VVPP	MISMATCH
14	45	würde	VAFIN	VAFIN	VAFIN	VAFIN	VAFIN	VAFIN	_
14	46	in	APPR	APPR	APPR	APPR	APPR	APPR	_
14	47	seinen	PPOSAT	PPOSAT	PPOSAT	PPOSAT	PPOSAT	PPOSAT	_
14	48	Wundertaten	NN	NN	NN	NN	NN	NN	_
14	49	/	$(	$(	$(	$(	$(	$(	_
14	50	sie	PPER	PPER	PPER	PPER	PPER	PPER	_
14	51	und	KON	KON	KON	KON	KON	KON	_
14	52	alle	PIAT	PIAT	PIAT	PIAT	PIAT	PIAT	_
14	53	Christen	NN	NN	NN	NN	NN	NN	_
14	54	vermahnt	VVFIN	VVFIN	VVPP	VVPP	VVPP	VVPP	MISMATCH
14	55	/	$(	$(	$(	$(	$(	$(	_
14	56	in	APPR	APPR	APPR	APPR	APPR	APPR	_
14	57	dem	ART	ART	ART	ART	PRELS	ART	MISMATCH
14	58	er	PPER	PPER	PPER	PPER	PPER	PPER	_
14	59	sagt	VVFIN	VVFIN	VVFIN	VVFIN	VVFIN	VVFIN	_
14	60	am	APPRART	APPRART	APPRART	APPRART	APPRART	APPRART	_
14	61	drei	CARD	ADJA	CARD	CARD	ADJA	CARD	MISMATCH
14	62	und	KON	KON	KON	KON	KON	KON	_
14	63	vierzigsten	ADJA	ADJA	ADJA	ADJA	VVPP	ADJA	MISMATCH
14	64	Kapitel	NN	NN	NN	NN	NN	NN	_
15	1	lobt	VVFIN	VVFIN	VVFIN	VVFIN	VVIMP	VVFIN	MISMATCH
15	2	und	KON	KON	KON	KON	KON	KON	_
15	3	preist	VVFIN	VVFIN	VVFIN	VVFIN	VVFIN	VVFIN	_
15	4	den	ART	ART	ART	ART	ART	ART	_
15	5	Herrn	NN	NN	NN	NN	NN	NN	_
15	6	/	$(	$(	$(	$(	$(	$(	_
15	7	so	ADV	ADV	ADV	ADV	ADV	ADV	_
15	8	hoch	ADJD	ADJD	ADJD	ADJD	ADJD	ADJD	_
15	9	ihr	PPOSAT	PPER	PPER	PPER	PPER	PPER	MISMATCH
15	10	vermögt	VVFIN	NN	VVFIN	VVFIN	VVFIN	VVFIN	MISMATCH
15	11	/	$(	$(	$(	$(	$(	$(	_
15	12	er	PPER	PPER	PPER	PPER	PPER	PPER	_
15	13	ist	VAFIN	VAFIN	VAFIN	VAFIN	VAFIN	VAFIN	_
15	14	doch	ADV	ADV	ADV	ADV	ADV	ADV	_
15	15	noch	ADV	ADV	ADV	ADV	ADV	ADV	_
15	16	höher	ADJD	ADJD	ADJD	ADJD	ADJD	ADJD	_
15	17	/	$(	$(	$(	$(	$(	$(	_
15	18	preist	NN	VVFIN	VVFIN	VVFIN	VVFIN	VVFIN	MISMATCH
15	19	ihn	PPER	PPER	PPER	PPER	PPER	PPER	_
15	20	aus	APPR	APPR	APPR	APPR	APPR	APPR	_
15	21	allen	PIAT	PIAT	PIAT	PIAT	PIAT	PIAT	_
15	22	Kräften	NN	NN	NN	NN	NN	NN	_
15	23	/	$(	$(	$(	$(	$(	$(	_
15	24	und	KON	KON	KON	KON	KON	KON	_
15	25	lasst	VVFIN	VVFIN	VVFIN	VVFIN	VVIMP	ADJD	MISMATCH
15	26	nicht	PTKNEG	PTKNEG	PTKNEG	PTKNEG	PTKNEG	PTKNEG	_
15	27	ab	PTKVZ	PTKVZ	PTKVZ	PTKVZ	PTKVZ	PTKVZ	_
15	28	/	$(	$(	$(	$(	$(	$(	_
15	29	noch	ADV	ADV	ADV	ADV	KON	ADV	MISMATCH
